x,y,vx,vy,objet_raquette_2
127,227,-30,30,330
97,257,-30,30,330
67,287,-30,30,330
37,317,-30,30,330
67,347,30,30,330
97,377,30,30,330
127,407,30,30,330
157,437,30,30,330
187,467,30,30,330
217,497,30,30,330
247,467,30,-30,330
277,437,30,-30,340
307,407,30,-30,340
337,377,30,-30,340
367,347,30,-30,340
397,317,30,-30,340
427,287,30,-30,340
457,257,30,-30,340
487,227,30,-30,340
517,197,30,-30,350
547,167,30,-30,350
577,137,30,-30,350
607,107,30,-30,350
637,77,30,-30,350
667,107,30,30,350
697,137,30,30,350
727,167,30,30,350
757,197,30,30,350
787,227,30,30,350
817,257,30,30,350
847,287,30,30,350
877,317,30,30,350
907,347,30,30,350
937,377,30,30,350
907,407,-30,30,350
877,437,-30,30,350
847,467,-30,30,350
817,497,-30,30,350
787,467,-30,-30,350
757,437,-30,-30,350
727,407,-30,-30,350
697,377,-30,-30,350
667,347,-30,-30,350
637,317,-30,-30,350
607,287,-30,-30,350
577,257,-30,-30,350
547,227,-30,-30,350
517,197,-30,-30,350
487,167,-30,-30,350
457,137,-30,-30,350
427,107,-30,-30,350
397,77,-30,-30,350
367,107,-30,30,350
337,137,-30,30,350
307,167,-30,30,350
277,197,-30,30,350
247,227,-30,30,350
217,257,-30,30,350
187,287,-30,30,350
157,317,-30,30,350
127,347,-30,30,350
97,377,-30,30,350
67,407,-30,30,350
37,437,-30,30,350
67,467,30,30,350
97,497,30,30,350
127,467,30,-30,350
157,437,30,-30,350
187,407,30,-30,350
217,377,30,-30,350
247,347,30,-30,350
277,317,30,-30,350
307,287,30,-30,350
337,257,30,-30,350
367,227,30,-30,350
397,197,30,-30,350
427,167,30,-30,350
457,137,30,-30,350
487,107,30,-30,350
517,77,30,-30,350
547,107,30,30,360
577,137,30,30,360
607,167,30,30,360
637,197,30,30,360
667,227,30,30,360
697,257,30,30,360
727,287,30,30,360
757,317,30,30,360
787,347,30,30,360
817,377,30,30,360
847,407,30,30,360
877,437,30,30,370
907,467,30,30,370
937,497,30,30,370
967,467,30,-30,370
997,437,30,-30,370
1027,407,30,-30,370
517,257,30,-30,370
547,227,30,-30,370
577,197,30,-30,370
607,167,30,-30,370
637,137,30,-30,370
667,107,30,-30,370
697,77,30,-30,370
727,107,30,30,370
757,137,30,30,370
787,167,30,30,370
817,197,30,30,370
847,227,30,30,370
877,257,30,30,370
907,287,30,30,370
937,317,30,30,370
967,347,30,30,370
997,377,30,30,370
1027,407,30,30,370
517,317,30,30,370
547,347,30,30,270
577,377,30,30,270
607,407,30,30,260
637,437,30,30,260
667,467,30,30,260
697,497,30,30,250
727,467,30,-30,250
757,437,30,-30,250
787,407,30,-30,250
817,377,30,-30,250
847,347,30,-30,250
877,317,30,-30,250
907,287,30,-30,250
937,257,30,-30,250
907,227,-30,-30,250
877,197,-30,-30,250
847,167,-30,-30,250
817,137,-30,-30,250
787,107,-30,-30,250
757,77,-30,-30,250
727,107,-30,30,250
697,137,-30,30,250
667,167,-30,30,250
637,197,-30,30,250
607,227,-30,30,250
577,257,-30,30,250
547,287,-30,30,250
517,317,-30,30,250
487,347,-30,30,250
457,377,-30,30,250
427,407,-30,30,250
397,437,-30,30,250
367,467,-30,30,250
337,497,-30,30,250
307,467,-30,-30,250
277,437,-30,-30,250
247,407,-30,-30,250
217,377,-30,-30,250
187,347,-30,-30,250
157,317,-30,-30,250
127,287,-30,-30,250
97,257,-30,-30,250
67,227,-30,-30,250
37,197,-30,-30,250
7,167,-30,-30,250
-23,137,-30,-30,250
-53,107,-30,-30,250
457,257,-30,-30,250
427,227,-30,-30,250
397,197,-30,-30,250
367,167,-30,-30,250
337,137,-30,-30,250
307,107,-30,-30,250
277,77,-30,-30,250
247,107,-30,30,250
217,137,-30,30,250
187,167,-30,30,250
157,197,-30,30,250
127,227,-30,30,250
97,257,-30,30,250
67,287,-30,30,250
37,317,-30,30,250
67,347,30,30,250
97,377,30,30,250
127,407,30,30,250
157,437,30,30,250
187,467,30,30,250
217,497,30,30,250
492,292,5,5,250
497,297,5,5,250
502,302,5,5,250
507,307,5,5,250
512,312,5,5,250
517,317,5,5,250
522,322,5,5,250
527,327,5,5,250
532,332,5,5,250
537,337,5,5,250
542,342,5,5,250
547,347,5,5,250
552,352,5,5,250
557,357,5,5,250
562,362,5,5,250
567,367,5,5,250
572,372,5,5,250
577,377,5,5,250
582,382,5,5,250
587,387,5,5,250
592,392,5,5,250
597,397,5,5,250
602,402,5,5,250
607,407,5,5,250
612,412,5,5,250
617,417,5,5,250
622,422,5,5,250
627,427,5,5,250
632,432,5,5,250
637,437,5,5,250
642,442,5,5,250
647,447,5,5,250
652,452,5,5,250
657,457,5,5,250
662,462,5,5,250
667,467,5,5,250
672,472,5,5,250
677,467,5,-5,250
682,462,5,-5,250
687,457,5,-5,250
692,452,5,-5,250
697,447,5,-5,250
702,442,5,-5,250
707,437,5,-5,250
712,432,5,-5,240
717,427,5,-5,240
722,422,5,-5,240
727,417,5,-5,240
732,412,5,-5,240
737,407,5,-5,230
742,402,5,-5,230
747,397,5,-5,230
752,392,5,-5,230
757,387,5,-5,230
762,382,5,-5,220
767,377,5,-5,220
772,372,5,-5,220
777,367,5,-5,220
782,362,5,-5,220
787,357,5,-5,210
792,352,5,-5,210
797,347,5,-5,210
802,342,5,-5,210
807,337,5,-5,210
812,332,5,-5,210
817,327,5,-5,210
822,322,5,-5,210
827,317,5,-5,200
832,312,5,-5,200
837,307,5,-5,200
842,302,5,-5,200
847,297,5,-5,200
852,292,5,-5,200
857,287,5,-5,200
862,282,5,-5,190
867,277,5,-5,190
872,272,5,-5,190
877,267,5,-5,190
882,262,5,-5,190
887,257,5,-5,190
892,252,5,-5,190
897,247,5,-5,190
902,242,5,-5,190
907,237,5,-5,190
912,232,5,-5,190
907,227,-5,-5,190
902,222,-5,-5,190
897,217,-5,-5,190
892,212,-5,-5,190
887,207,-5,-5,190
882,202,-5,-5,190
877,197,-5,-5,190
872,192,-5,-5,190
867,187,-5,-5,190
862,182,-5,-5,190
857,177,-5,-5,190
852,172,-5,-5,190
847,167,-5,-5,190
842,162,-5,-5,190
837,157,-5,-5,190
832,152,-5,-5,190
827,147,-5,-5,190
822,142,-5,-5,190
817,137,-5,-5,190
812,132,-5,-5,190
807,127,-5,-5,190
802,122,-5,-5,190
797,117,-5,-5,190
792,112,-5,-5,190
787,107,-5,-5,190
782,102,-5,-5,190
777,97,-5,-5,190
772,102,-5,5,190
767,107,-5,5,190
762,112,-5,5,190
757,117,-5,5,190
752,122,-5,5,190
747,127,-5,5,190
742,132,-5,5,190
737,137,-5,5,190
732,142,-5,5,190
727,147,-5,5,190
722,152,-5,5,190
717,157,-5,5,190
712,162,-5,5,190
707,167,-5,5,190
702,172,-5,5,190
697,177,-5,5,190
692,182,-5,5,190
687,187,-5,5,190
682,192,-5,5,190
677,197,-5,5,190
672,202,-5,5,190
667,207,-5,5,190
662,212,-5,5,190
657,217,-5,5,190
652,222,-5,5,190
647,227,-5,5,190
642,232,-5,5,190
637,237,-5,5,190
632,242,-5,5,190
627,247,-5,5,190
622,252,-5,5,190
617,257,-5,5,190
612,262,-5,5,190
607,267,-5,5,190
602,272,-5,5,190
597,277,-5,5,190
592,282,-5,5,190
587,287,-5,5,190
582,292,-5,5,190
577,297,-5,5,190
572,302,-5,5,190
567,307,-5,5,190
562,312,-5,5,190
557,317,-5,5,190
552,322,-5,5,190
547,327,-5,5,190
542,332,-5,5,190
537,337,-5,5,190
532,342,-5,5,190
527,347,-5,5,190
522,352,-5,5,190
517,357,-5,5,190
512,362,-5,5,190
507,367,-5,5,190
502,372,-5,5,190
497,377,-5,5,190
492,382,-5,5,190
487,387,-5,5,190
482,392,-5,5,190
477,397,-5,5,190
472,402,-5,5,190
467,407,-5,5,190
462,412,-5,5,190
457,417,-5,5,190
452,422,-5,5,190
447,427,-5,5,190
442,432,-5,5,190
437,437,-5,5,190
432,442,-5,5,190
427,447,-5,5,190
422,452,-5,5,190
417,457,-5,5,190
412,462,-5,5,190
407,467,-5,5,190
402,472,-5,5,190
397,467,-5,-5,190
392,462,-5,-5,190
387,457,-5,-5,190
382,452,-5,-5,190
377,447,-5,-5,190
372,442,-5,-5,190
367,437,-5,-5,190
362,432,-5,-5,190
357,427,-5,-5,190
352,422,-5,-5,190
347,417,-5,-5,190
342,412,-5,-5,190
337,407,-5,-5,190
332,402,-5,-5,190
327,397,-5,-5,190
322,392,-5,-5,190
317,387,-5,-5,190
312,382,-5,-5,190
307,377,-5,-5,190
302,372,-5,-5,190
297,367,-5,-5,190
292,362,-5,-5,190
287,357,-5,-5,190
282,352,-5,-5,190
277,347,-5,-5,190
272,342,-5,-5,190
267,337,-5,-5,190
262,332,-5,-5,190
257,327,-5,-5,190
252,322,-5,-5,190
247,317,-5,-5,190
242,312,-5,-5,190
237,307,-5,-5,190
232,302,-5,-5,190
227,297,-5,-5,190
222,292,-5,-5,190
217,287,-5,-5,190
212,282,-5,-5,190
207,277,-5,-5,190
202,272,-5,-5,190
197,267,-5,-5,190
192,262,-5,-5,190
187,257,-5,-5,190
182,252,-5,-5,190
177,247,-5,-5,190
172,242,-5,-5,190
167,237,-5,-5,190
162,232,-5,-5,190
157,227,-5,-5,190
152,222,-5,-5,190
147,217,-5,-5,190
142,212,-5,-5,190
137,207,-5,-5,190
132,202,-5,-5,190
127,197,-5,-5,190
122,192,-5,-5,190
117,187,-5,-5,190
112,182,-5,-5,190
107,177,-5,-5,190
102,172,-5,-5,190
97,167,-5,-5,190
92,162,-5,-5,190
87,157,-5,-5,190
82,152,-5,-5,190
77,147,-5,-5,190
72,142,-5,-5,190
67,137,-5,-5,190
62,132,-5,-5,190
57,127,-5,-5,190
52,122,-5,-5,190
57,117,5,-5,190
62,112,5,-5,190
67,107,5,-5,190
72,102,5,-5,190
77,97,5,-5,190
82,102,5,5,190
87,107,5,5,190
92,112,5,5,190
97,117,5,5,190
102,122,5,5,190
107,127,5,5,190
112,132,5,5,190
117,137,5,5,190
122,142,5,5,190
127,147,5,5,190
132,152,5,5,190
137,157,5,5,190
142,162,5,5,190
147,167,5,5,190
152,172,5,5,190
157,177,5,5,190
162,182,5,5,190
167,187,5,5,190
172,192,5,5,190
177,197,5,5,190
182,202,5,5,190
187,207,5,5,190
192,212,5,5,200
197,217,5,5,200
202,222,5,5,200
207,227,5,5,200
212,232,5,5,200
217,237,5,5,200
222,242,5,5,200
227,247,5,5,200
232,252,5,5,200
237,257,5,5,200
242,262,5,5,200
247,267,5,5,200
252,272,5,5,200
257,277,5,5,200
262,282,5,5,200
267,287,5,5,200
272,292,5,5,200
277,297,5,5,200
282,302,5,5,200
287,307,5,5,200
292,312,5,5,200
297,317,5,5,200
302,322,5,5,200
307,327,5,5,200
312,332,5,5,200
317,337,5,5,200
322,342,5,5,200
327,347,5,5,190
332,352,5,5,190
337,357,5,5,190
342,362,5,5,190
347,367,5,5,190
352,372,5,5,190
357,377,5,5,180
362,382,5,5,180
367,387,5,5,180
372,392,5,5,180
377,397,5,5,180
382,402,5,5,180
387,407,5,5,180
392,412,5,5,180
397,417,5,5,180
402,422,5,5,180
407,427,5,5,180
412,432,5,5,180
417,437,5,5,180
422,442,5,5,180
427,447,5,5,180
432,452,5,5,180
437,457,5,5,180
442,462,5,5,180
447,467,5,5,180
452,472,5,5,180
457,467,5,-5,180
462,462,5,-5,180
467,457,5,-5,180
472,452,5,-5,180
477,447,5,-5,180
482,442,5,-5,180
487,437,5,-5,180
492,432,5,-5,180
497,427,5,-5,180
502,422,5,-5,180
507,417,5,-5,180
512,412,5,-5,180
517,407,5,-5,180
522,402,5,-5,180
527,397,5,-5,180
532,392,5,-5,180
537,387,5,-5,180
542,382,5,-5,180
547,377,5,-5,180
552,372,5,-5,180
557,367,5,-5,180
562,362,5,-5,180
567,357,5,-5,180
572,352,5,-5,180
577,347,5,-5,180
582,342,5,-5,180
587,337,5,-5,180
592,332,5,-5,180
597,327,5,-5,180
602,322,5,-5,180
607,317,5,-5,170
612,312,5,-5,170
617,307,5,-5,170
622,302,5,-5,170
627,297,5,-5,160
632,292,5,-5,160
637,287,5,-5,160
642,282,5,-5,160
647,277,5,-5,150
652,272,5,-5,150
657,267,5,-5,150
662,262,5,-5,150
667,257,5,-5,140
672,252,5,-5,140
677,247,5,-5,140
682,242,5,-5,130
687,237,5,-5,130
692,232,5,-5,130
697,227,5,-5,130
702,222,5,-5,120
707,217,5,-5,120
712,212,5,-5,120
717,207,5,-5,120
722,202,5,-5,120
727,197,5,-5,120
732,192,5,-5,120
737,187,5,-5,120
742,182,5,-5,120
747,177,5,-5,120
752,172,5,-5,120
757,167,5,-5,120
762,162,5,-5,120
767,157,5,-5,120
772,152,5,-5,120
777,147,5,-5,120
782,142,5,-5,120
787,137,5,-5,120
792,132,5,-5,120
797,127,5,-5,120
802,122,5,-5,120
807,117,5,-5,120
812,112,5,-5,120
817,107,5,-5,120
822,102,5,-5,120
827,97,5,-5,120
832,102,5,5,120
837,107,5,5,120
842,112,5,5,120
847,117,5,5,130
852,122,5,5,130
857,127,5,5,130
862,132,5,5,130
867,137,5,5,130
872,142,5,5,140
877,147,5,5,140
882,152,5,5,140
887,157,5,5,140
892,162,5,5,150
897,167,5,5,150
902,172,5,5,150
907,177,5,5,150
912,182,5,5,160
907,187,-5,5,160
902,192,-5,5,160
897,197,-5,5,160
892,202,-5,5,160
887,207,-5,5,160
882,212,-5,5,160
877,217,-5,5,160
872,222,-5,5,160
867,227,-5,5,160
862,232,-5,5,160
857,237,-5,5,160
852,242,-5,5,160
847,247,-5,5,160
842,252,-5,5,160
837,257,-5,5,160
832,262,-5,5,160
827,267,-5,5,160
822,272,-5,5,160
817,277,-5,5,160
812,282,-5,5,160
807,287,-5,5,160
802,292,-5,5,160
797,297,-5,5,160
792,302,-5,5,160
787,307,-5,5,160
782,312,-5,5,160
777,317,-5,5,160
772,322,-5,5,160
767,327,-5,5,160
762,332,-5,5,160
757,337,-5,5,160
752,342,-5,5,160
747,347,-5,5,160
742,352,-5,5,160
737,357,-5,5,160
732,362,-5,5,160
727,367,-5,5,160
722,372,-5,5,160
717,377,-5,5,160
712,382,-5,5,160
707,387,-5,5,160
702,392,-5,5,160
697,397,-5,5,160
692,402,-5,5,160
687,407,-5,5,160
682,412,-5,5,160
677,417,-5,5,160
672,422,-5,5,160
667,427,-5,5,160
662,432,-5,5,160
657,437,-5,5,160
652,442,-5,5,160
647,447,-5,5,160
642,452,-5,5,160
637,457,-5,5,160
632,462,-5,5,160
627,467,-5,5,160
622,472,-5,5,160
617,467,-5,-5,160
612,462,-5,-5,160
607,457,-5,-5,160
602,452,-5,-5,160
597,447,-5,-5,160
592,442,-5,-5,160
587,437,-5,-5,160
582,432,-5,-5,160
577,427,-5,-5,160
572,422,-5,-5,160
567,417,-5,-5,160
562,412,-5,-5,160
557,407,-5,-5,160
552,402,-5,-5,160
547,397,-5,-5,160
542,392,-5,-5,160
537,387,-5,-5,160
532,382,-5,-5,160
527,377,-5,-5,160
522,372,-5,-5,160
517,367,-5,-5,160
512,362,-5,-5,160
507,357,-5,-5,160
502,352,-5,-5,160
497,347,-5,-5,160
492,342,-5,-5,160
487,337,-5,-5,160
482,332,-5,-5,160
477,327,-5,-5,160
472,322,-5,-5,160
467,317,-5,-5,160
462,312,-5,-5,160
457,307,-5,-5,160
452,302,-5,-5,160
447,297,-5,-5,160
442,292,-5,-5,160
437,287,-5,-5,160
432,282,-5,-5,160
427,277,-5,-5,160
422,272,-5,-5,160
417,267,-5,-5,160
412,262,-5,-5,160
407,257,-5,-5,160
402,252,-5,-5,160
397,247,-5,-5,160
392,242,-5,-5,160
387,237,-5,-5,160
382,232,-5,-5,160
377,227,-5,-5,160
372,222,-5,-5,160
367,217,-5,-5,160
362,212,-5,-5,160
357,207,-5,-5,160
352,202,-5,-5,160
347,197,-5,-5,160
342,192,-5,-5,160
337,187,-5,-5,160
332,182,-5,-5,160
327,177,-5,-5,160
322,172,-5,-5,160
317,167,-5,-5,160
312,162,-5,-5,160
307,157,-5,-5,160
302,152,-5,-5,160
297,147,-5,-5,160
292,142,-5,-5,160
287,137,-5,-5,160
282,132,-5,-5,160
277,127,-5,-5,160
272,122,-5,-5,160
267,117,-5,-5,160
262,112,-5,-5,160
257,107,-5,-5,160
252,102,-5,-5,160
247,97,-5,-5,160
242,102,-5,5,160
237,107,-5,5,160
232,112,-5,5,160
227,117,-5,5,160
222,122,-5,5,160
217,127,-5,5,160
212,132,-5,5,160
207,137,-5,5,160
202,142,-5,5,160
197,147,-5,5,160
192,152,-5,5,160
187,157,-5,5,160
182,162,-5,5,160
177,167,-5,5,160
172,172,-5,5,160
167,177,-5,5,160
162,182,-5,5,160
157,187,-5,5,160
152,192,-5,5,160
147,197,-5,5,160
142,202,-5,5,160
137,207,-5,5,160
132,212,-5,5,160
127,217,-5,5,160
122,222,-5,5,160
117,227,-5,5,160
112,232,-5,5,160
107,237,-5,5,160
102,242,-5,5,160
97,247,-5,5,160
92,252,-5,5,160
87,257,-5,5,160
82,262,-5,5,160
77,267,-5,5,160
72,272,-5,5,160
67,277,-5,5,160
62,282,-5,5,160
57,287,-5,5,160
52,292,-5,5,160
57,297,5,5,160
62,302,5,5,160
67,307,5,5,160
72,312,5,5,160
77,317,5,5,160
82,322,5,5,160
87,327,5,5,160
92,332,5,5,160
97,337,5,5,160
102,342,5,5,160
107,347,5,5,160
112,352,5,5,160
117,357,5,5,160
122,362,5,5,160
127,367,5,5,160
132,372,5,5,160
137,377,5,5,160
142,382,5,5,160
147,387,5,5,160
152,392,5,5,160
157,397,5,5,160
162,402,5,5,160
167,407,5,5,160
172,412,5,5,160
177,417,5,5,160
182,422,5,5,160
187,427,5,5,160
192,432,5,5,160
197,437,5,5,160
202,442,5,5,160
207,447,5,5,160
212,452,5,5,160
217,457,5,5,160
222,462,5,5,160
227,467,5,5,160
232,472,5,5,160
237,467,5,-5,160
242,462,5,-5,160
247,457,5,-5,160
252,452,5,-5,160
257,447,5,-5,160
262,442,5,-5,160
267,437,5,-5,160
272,432,5,-5,160
277,427,5,-5,160
282,422,5,-5,160
287,417,5,-5,160
292,412,5,-5,160
297,407,5,-5,160
302,402,5,-5,160
307,397,5,-5,160
312,392,5,-5,160
317,387,5,-5,160
322,382,5,-5,160
327,377,5,-5,160
332,372,5,-5,160
337,367,5,-5,160
342,362,5,-5,160
347,357,5,-5,160
352,352,5,-5,160
357,347,5,-5,160
362,342,5,-5,160
367,337,5,-5,160
372,332,5,-5,160
377,327,5,-5,160
382,322,5,-5,160
387,317,5,-5,160
392,312,5,-5,160
397,307,5,-5,160
402,302,5,-5,160
407,297,5,-5,160
412,292,5,-5,160
417,287,5,-5,160
422,282,5,-5,160
427,277,5,-5,160
432,272,5,-5,160
437,267,5,-5,160
442,262,5,-5,160
447,257,5,-5,160
452,252,5,-5,160
457,247,5,-5,160
462,242,5,-5,160
467,237,5,-5,160
472,232,5,-5,160
477,227,5,-5,160
482,222,5,-5,160
487,217,5,-5,160
492,212,5,-5,160
497,207,5,-5,160
502,202,5,-5,160
507,197,5,-5,160
512,192,5,-5,160
517,187,5,-5,160
522,182,5,-5,160
527,177,5,-5,160
532,172,5,-5,160
537,167,5,-5,160
542,162,5,-5,160
547,157,5,-5,160
552,152,5,-5,160
557,147,5,-5,160
562,142,5,-5,160
567,137,5,-5,170
572,132,5,-5,170
577,127,5,-5,170
582,122,5,-5,170
587,117,5,-5,170
592,112,5,-5,180
597,107,5,-5,180
602,102,5,-5,180
607,97,5,-5,180
612,102,5,5,180
617,107,5,5,190
622,112,5,5,190
627,117,5,5,190
632,122,5,5,190
637,127,5,5,200
642,132,5,5,200
647,137,5,5,200
652,142,5,5,200
657,147,5,5,200
662,152,5,5,200
667,157,5,5,200
672,162,5,5,200
677,167,5,5,210
682,172,5,5,210
687,177,5,5,210
692,182,5,5,210
697,187,5,5,210
702,192,5,5,210
707,197,5,5,210
712,202,5,5,220
717,207,5,5,220
722,212,5,5,220
727,217,5,5,220
732,222,5,5,230
737,227,5,5,230
742,232,5,5,230
747,237,5,5,240
752,242,5,5,240
757,247,5,5,240
762,252,5,5,240
767,257,5,5,250
772,262,5,5,250
777,267,5,5,250
782,272,5,5,250
787,277,5,5,260
792,282,5,5,260
797,287,5,5,260
802,292,5,5,270
807,297,5,5,270
812,302,5,5,270
817,307,5,5,270
822,312,5,5,280
827,317,5,5,280
832,322,5,5,280
837,327,5,5,290
842,332,5,5,290
847,337,5,5,290
852,342,5,5,300
857,347,5,5,300
862,352,5,5,300
867,357,5,5,300
872,362,5,5,310
877,367,5,5,310
882,372,5,5,310
887,377,5,5,310
892,382,5,5,320
897,387,5,5,320
902,392,5,5,320
907,397,5,5,320
912,402,5,5,330
907,407,-5,5,330
902,412,-5,5,330
897,417,-5,5,330
892,422,-5,5,330
887,427,-5,5,330
882,432,-5,5,330
877,437,-5,5,330
872,442,-5,5,330
867,447,-5,5,330
862,452,-5,5,330
857,457,-5,5,330
852,462,-5,5,330
847,467,-5,5,330
842,472,-5,5,330
837,467,-5,-5,330
832,462,-5,-5,330
827,457,-5,-5,330
822,452,-5,-5,330
817,447,-5,-5,330
812,442,-5,-5,330
807,437,-5,-5,330
802,432,-5,-5,330
797,427,-5,-5,330
792,422,-5,-5,330
787,417,-5,-5,330
782,412,-5,-5,330
777,407,-5,-5,330
772,402,-5,-5,330
767,397,-5,-5,330
762,392,-5,-5,330
757,387,-5,-5,330
752,382,-5,-5,330
747,377,-5,-5,330
742,372,-5,-5,330
737,367,-5,-5,330
732,362,-5,-5,330
727,357,-5,-5,330
722,352,-5,-5,330
717,347,-5,-5,330
712,342,-5,-5,330
707,337,-5,-5,330
702,332,-5,-5,330
697,327,-5,-5,330
692,322,-5,-5,330
687,317,-5,-5,330
682,312,-5,-5,330
677,307,-5,-5,330
672,302,-5,-5,330
667,297,-5,-5,330
662,292,-5,-5,330
657,287,-5,-5,330
652,282,-5,-5,330
647,277,-5,-5,330
642,272,-5,-5,330
637,267,-5,-5,330
632,262,-5,-5,330
627,257,-5,-5,330
622,252,-5,-5,330
617,247,-5,-5,330
612,242,-5,-5,330
607,237,-5,-5,330
602,232,-5,-5,330
597,227,-5,-5,330
592,222,-5,-5,330
587,217,-5,-5,330
582,212,-5,-5,330
577,207,-5,-5,330
572,202,-5,-5,330
567,197,-5,-5,330
562,192,-5,-5,330
557,187,-5,-5,330
552,182,-5,-5,330
547,177,-5,-5,330
542,172,-5,-5,330
537,167,-5,-5,330
532,162,-5,-5,330
527,157,-5,-5,330
522,152,-5,-5,330
517,147,-5,-5,330
512,142,-5,-5,330
507,137,-5,-5,330
502,132,-5,-5,330
497,127,-5,-5,330
492,122,-5,-5,330
487,117,-5,-5,330
482,112,-5,-5,330
477,107,-5,-5,330
472,102,-5,-5,330
467,97,-5,-5,330
462,102,-5,5,330
457,107,-5,5,330
452,112,-5,5,330
447,117,-5,5,330
442,122,-5,5,330
437,127,-5,5,330
432,132,-5,5,330
427,137,-5,5,330
422,142,-5,5,330
417,147,-5,5,330
412,152,-5,5,330
407,157,-5,5,330
402,162,-5,5,330
397,167,-5,5,330
392,172,-5,5,330
387,177,-5,5,330
382,182,-5,5,330
377,187,-5,5,330
372,192,-5,5,330
367,197,-5,5,330
362,202,-5,5,330
357,207,-5,5,330
352,212,-5,5,330
347,217,-5,5,330
342,222,-5,5,330
337,227,-5,5,330
332,232,-5,5,330
327,237,-5,5,330
322,242,-5,5,330
317,247,-5,5,330
312,252,-5,5,330
307,257,-5,5,330
302,262,-5,5,330
297,267,-5,5,330
292,272,-5,5,330
287,277,-5,5,330
282,282,-5,5,330
277,287,-5,5,330
272,292,-5,5,330
267,297,-5,5,330
262,302,-5,5,330
257,307,-5,5,330
252,312,-5,5,330
247,317,-5,5,330
242,322,-5,5,330
237,327,-5,5,330
232,332,-5,5,330
227,337,-5,5,330
222,342,-5,5,330
217,347,-5,5,330
212,352,-5,5,330
207,357,-5,5,330
202,362,-5,5,330
197,367,-5,5,330
192,372,-5,5,330
187,377,-5,5,330
182,382,-5,5,330
177,387,-5,5,330
172,392,-5,5,330
167,397,-5,5,330
162,402,-5,5,330
157,407,-5,5,330
152,412,-5,5,330
147,417,-5,5,330
142,422,-5,5,330
137,427,-5,5,330
132,432,-5,5,330
127,437,-5,5,330
122,442,-5,5,330
117,447,-5,5,330
112,452,-5,5,330
107,457,-5,5,330
102,462,-5,5,330
97,467,-5,5,330
92,472,-5,5,330
87,467,-5,-5,330
82,462,-5,-5,330
77,457,-5,-5,330
72,452,-5,-5,330
67,447,-5,-5,330
62,442,-5,-5,330
57,437,-5,-5,330
52,432,-5,-5,330
57,427,5,-5,330
62,422,5,-5,330
67,417,5,-5,330
72,412,5,-5,330
